is_treatment,response_att,food_share_15d,age,is_women
1,0,0.0,32.0,0
1,0,0.0,61.0,1
1,0,0.6055,47.0,1
1,0,0.0,54.0,1
0,0,0.0,24.0,0
1,0,0.0,49.0,0
1,0,0.5451,46.0,1
0,0,0.21,40.0,1
0,1,0.7156,37.0,1
0,0,0.0,19.0,1
1,0,0.8317,49.0,1
1,0,0.0,29.0,1
1,0,0.5855,19.0,0
0,0,0.0,33.0,1
1,0,0.922,58.0,1
1,0,0.0,41.0,1
0,1,0.0,27.0,1
1,0,0.6357,24.0,1
1,0,0.5807,49.0,1
1,0,0.0,26.0,0
1,1,0.9122,36.0,0
1,0,0.7061,48.0,1
1,0,0.0,33.0,0
1,0,0.0,48.0,1
1,0,0.8211,52.0,1
1,0,0.0,38.0,0
1,0,0.9744,25.0,1
1,0,0.8458,75.0,0
1,1,1.0,62.0,0
0,0,0.0,41.0,1
1,0,0.0,26.0,1
1,0,0.0,66.0,1
1,0,0.7315,47.0,0
1,0,0.0,58.0,0
1,0,0.0,,0
0,0,0.7506,22.0,1
0,1,0.7588,57.0,1
1,1,0.0,31.0,1
0,0,0.0,55.0,1
1,0,0.7635,27.0,0
1,0,0.0,50.0,0
0,0,0.0,44.0,0
1,0,0.0,43.0,1
1,0,0.0,26.0,0
1,1,0.9945,28.0,0
0,0,0.6895,37.0,0
0,0,0.0,30.0,1
0,0,0.4282,35.0,0
1,0,0.0,59.0,1
0,0,0.0,77.0,1
1,0,0.9632,40.0,0
0,0,0.0,51.0,1
1,0,0.0,60.0,0
1,1,0.3987,80.0,1
0,0,0.1478,72.0,1
0,0,0.0,64.0,1
0,0,0.192,51.0,1
1,0,0.0,50.0,0
1,0,0.0,46.0,0
1,0,0.0,55.0,1
0,0,0.0,42.0,1
1,0,0.0,69.0,1
1,0,0.0,18.0,1
1,0,0.4439,42.0,1
0,0,0.0,32.0,0
0,0,0.0,17.0,1
1,0,0.0,44.0,0
0,0,0.0,42.0,1
1,0,0.0,69.0,0
1,1,0.0,47.0,0
0,0,0.0,50.0,0
1,0,0.6423,35.0,0
0,1,0.7793,33.0,0
1,0,0.6152,39.0,1
1,0,0.8955,40.0,0
1,0,0.0,51.0,0
0,0,0.9252,67.0,1
1,0,0.0,63.0,1
0,0,0.0,19.0,0
1,0,0.0,30.0,0
1,0,0.4531,56.0,1
1,0,0.0,44.0,1
1,0,0.8281,54.0,0
1,0,0.0,40.0,0
0,1,0.0,44.0,0
1,0,0.0,30.0,0
1,0,0.8355,25.0,0
1,0,0.9861,20.0,1
0,0,0.0,36.0,1
1,0,1.0,50.0,1
1,0,0.0,36.0,1
1,0,0.5108,43.0,1
0,0,0.9974,36.0,0
1,0,0.0,52.0,1
1,0,0.0,31.0,1
1,0,0.0,35.0,1
0,0,0.7323,63.0,1
0,0,0.7629,56.0,1
0,0,0.0,38.0,0
1,0,1.0,45.0,0
1,0,0.0,41.0,0
1,0,0.0,70.0,1
1,0,0.0,72.0,1
1,0,0.0,23.0,0
0,0,0.0,44.0,1
1,0,0.9126,34.0,0
0,0,0.0,39.0,1
1,0,0.1531,35.0,1
0,0,0.8345,58.0,0
0,0,0.9832,27.0,0
1,1,0.5829,31.0,1
1,0,0.0,32.0,1
1,0,0.4351,35.0,1
1,0,0.9948,54.0,1
1,0,0.0,31.0,0
1,0,0.0,24.0,1
0,0,1.0,55.0,0
1,0,0.0,83.0,0
1,0,1.0,,1
1,0,0.7406,64.0,1
1,0,0.0,23.0,0
1,0,1.0,26.0,0
1,0,0.1061,,0
1,0,0.0,34.0,1
0,0,0.863,64.0,0
1,0,0.9945,32.0,1
0,0,0.0,32.0,0
1,0,0.0,22.0,0
1,0,0.0,48.0,1
1,0,0.0,52.0,1
1,0,0.752,50.0,1
1,0,0.5624,38.0,0
1,0,0.0,67.0,1
1,0,0.0,76.0,1
1,0,0.0,65.0,1
1,0,0.0,22.0,0
1,1,0.913,57.0,0
1,0,0.0,24.0,0
1,1,0.2413,22.0,0
1,1,0.6462,56.0,1
0,0,0.0,41.0,0
1,0,1.0,21.0,1
1,0,0.0,37.0,0
1,0,0.0,70.0,1
1,0,0.0278,35.0,1
1,0,0.0,58.0,1
0,0,0.4925,53.0,0
1,0,0.0,73.0,1
1,0,0.0,36.0,0
1,0,0.0,41.0,1
1,1,0.6175,24.0,1
1,0,0.0,33.0,0
1,0,0.0,36.0,1
1,0,0.9928,,0
0,0,0.9951,21.0,0
1,0,0.0,27.0,1
1,0,0.0,28.0,1
0,0,0.8233,25.0,1
1,0,0.0,24.0,1
1,0,0.8553,86.0,1
1,0,0.0,39.0,0
1,0,1.0,19.0,0
1,0,0.0,23.0,1
1,1,0.9692,34.0,1
1,0,1.0,36.0,0
1,0,0.7768,50.0,1
1,0,0.4113,25.0,0
1,0,0.0,33.0,1
1,0,0.0,44.0,1
0,0,0.8974,84.0,0
0,0,0.747,36.0,1
1,1,0.506,32.0,1
0,1,0.0,44.0,1
1,0,0.204,34.0,1
0,1,0.9568,64.0,1
0,1,0.0,40.0,0
1,0,0.0,20.0,0
1,1,0.0,29.0,1
1,0,0.0,41.0,0
0,0,0.0,27.0,1
1,0,0.8684,25.0,1
1,0,0.944,46.0,1
1,1,0.7129,19.0,1
1,0,0.619,53.0,1
1,0,0.8662,28.0,0
0,0,0.6658,49.0,1
1,0,0.8896,58.0,1
1,0,0.78,49.0,0
1,1,0.6471,23.0,0
1,0,0.0,61.0,0
1,0,0.0,24.0,1
1,1,0.0,42.0,1
0,0,0.0,45.0,1
0,0,0.0,33.0,1
1,0,0.0,63.0,1
1,0,0.0,47.0,1
1,0,0.0,23.0,1
1,0,0.0,70.0,0
1,0,0.0,44.0,1
0,0,0.0,34.0,1
1,0,0.7086,54.0,0
1,0,0.0,52.0,1
1,0,0.0,66.0,0
1,0,0.0,40.0,1
1,0,0.0,37.0,1
1,0,0.6675,27.0,1
1,0,0.0,60.0,1
0,1,0.0,30.0,1
1,0,0.6311,60.0,1
1,0,0.0,19.0,1
0,0,0.9389,42.0,0
1,0,0.0,38.0,1
0,0,0.0,29.0,1
1,0,0.0,22.0,1
1,0,0.0,55.0,0
0,0,0.0,35.0,0
1,0,0.0,18.0,1
0,0,0.0,52.0,1
0,0,0.1692,38.0,0
1,0,0.0,38.0,0
1,1,0.8532,27.0,1
1,0,0.0,30.0,1
1,0,0.7358,30.0,1
1,0,0.996,29.0,1
1,0,0.0,39.0,1
1,0,0.4121,37.0,1
1,0,0.81,44.0,1
0,0,0.0,72.0,1
1,0,0.998,37.0,0
1,0,0.0,61.0,1
1,0,0.994,38.0,0
1,0,0.0,31.0,0
1,0,0.0,40.0,1
0,0,0.7662,48.0,1
1,0,0.0,45.0,1
1,0,1.0,59.0,1
1,1,0.6433,30.0,1
1,0,0.4699,32.0,1
1,0,0.0,37.0,1
1,0,0.0,35.0,1
1,0,0.0,67.0,1
1,0,0.9178,38.0,1
1,0,0.0,72.0,1
1,0,0.912,34.0,1
0,0,0.0,40.0,0
1,0,0.7946,38.0,1
0,0,0.0,69.0,0
0,1,0.0,27.0,1
0,0,0.0,58.0,0
1,0,0.0,48.0,0
1,0,0.8403,46.0,0
1,0,0.8252,39.0,1
0,0,0.9093,49.0,1
1,1,0.4132,44.0,1
1,0,0.0,63.0,1
1,0,0.2068,31.0,1
1,0,0.0,57.0,1
0,0,0.0,30.0,0
1,0,0.9724,33.0,1
1,0,0.0,38.0,0
0,0,0.0,44.0,0
0,0,0.0,62.0,1
1,0,0.0,62.0,0
1,0,0.2441,31.0,1
0,0,0.4970000000000001,46.0,1
1,0,0.3904,40.0,1
1,0,0.0,27.0,0
1,0,0.0,45.0,0
1,0,0.0,63.0,1
1,0,0.9961,,0
1,0,0.984,68.0,1
1,0,0.6106,29.0,1
1,0,0.0,60.0,1
0,1,0.7305,59.0,1
1,0,0.0,32.0,1
1,0,0.629,29.0,1
1,0,0.0,34.0,0
1,0,0.0,28.0,0
0,0,0.7993,61.0,1
0,0,0.0,59.0,1
1,0,0.6045,41.0,1
1,0,0.0,48.0,1
1,0,0.9875,74.0,0
1,0,0.9976,63.0,0
1,0,0.9963,67.0,1
1,1,0.8254,64.0,1
1,0,0.0,27.0,0
1,0,0.0,50.0,0
1,0,0.0,31.0,1
0,1,0.0,39.0,1
1,0,0.9185,32.0,1
1,0,0.0,31.0,1
1,0,0.3478,61.0,1
1,0,0.989,32.0,0
1,0,0.0,61.0,0
0,0,0.9983,49.0,1
1,0,0.0,62.0,1
1,0,0.0,36.0,0
1,0,0.5833,56.0,1
1,0,0.0,71.0,1
1,0,0.0,32.0,0
1,0,0.0,37.0,0
1,0,0.0,67.0,1
1,0,0.4372,28.0,1
1,0,0.3489,41.0,0
1,1,1.0,36.0,1
0,0,0.6729999999999999,58.0,1
1,0,0.0,58.0,0
1,0,0.0,61.0,0
1,0,0.0,35.0,0
1,0,0.0,42.0,0
1,0,0.0,29.0,0
0,0,0.81,30.0,1
1,0,0.7227,22.0,1
1,1,0.6141,14.0,1
1,1,0.0,26.0,1
1,0,0.0,,0
1,1,1.0,18.0,0
1,0,0.0,29.0,1
1,0,0.8053,44.0,1
1,0,0.9545,37.0,1
0,1,0.8821,61.0,1
1,0,0.0,37.0,0
1,0,0.0,48.0,0
1,0,0.0,23.0,1
1,0,0.5829,45.0,1
1,0,0.0,23.0,0
1,0,0.0,31.0,1
0,0,0.0,23.0,1
1,0,0.8141,66.0,0
1,0,0.9536,42.0,1
1,0,0.0,,0
0,0,0.0,25.0,1
0,0,0.0,55.0,1
1,1,0.9661,29.0,1
1,0,0.0,45.0,0
0,1,0.8404,41.0,1
0,0,0.0,23.0,1
1,0,0.0,26.0,1
1,0,0.0,54.0,0
1,1,0.4415,50.0,1
0,0,0.0,25.0,0
0,1,0.0,44.0,1
1,0,1.0,20.0,1
1,0,0.0,57.0,1
1,0,0.9136,42.0,0
1,0,0.0,64.0,1
1,0,0.0,48.0,0
1,0,0.6832,60.0,1
1,0,0.0,64.0,1
1,0,1.0,73.0,0
1,0,0.0,63.0,1
1,0,0.8326,36.0,0
1,0,0.0509,41.0,1
1,1,0.0,52.0,1
1,0,0.9932,46.0,1
1,0,0.8043,50.0,1
1,0,0.8954,41.0,0
0,0,0.0,42.0,0
0,0,0.0,23.0,0
0,0,0.0,56.0,1
1,0,0.0,63.0,1
1,0,0.0,37.0,0
0,0,0.0,70.0,1
0,0,0.0,53.0,0
1,0,0.8242,37.0,0
1,0,0.0,58.0,0
1,0,0.0,28.0,1
1,0,0.0,40.0,1
1,1,0.9887,77.0,1
1,0,0.4013,45.0,0
1,0,0.0356,44.0,1
1,0,0.0,53.0,1
1,0,0.0,33.0,1
0,0,0.9689,29.0,0
1,0,0.9881,40.0,1
1,0,0.8809999999999999,33.0,0
1,0,0.4345,22.0,0
1,0,0.0,28.0,0
1,0,0.0,50.0,1
1,0,0.9593,15.0,0
1,0,0.5033,47.0,1
1,0,0.9194,60.0,1
1,0,0.0,25.0,1
1,0,0.3653,30.0,0
0,0,0.0,46.0,0
0,0,0.0,33.0,1
0,1,0.9396,60.0,1
1,0,0.0,39.0,0
1,0,0.6369,47.0,1
1,0,0.0,24.0,0
1,0,0.9919,27.0,1
1,0,0.0,24.0,1
1,1,0.7463,35.0,0
0,0,0.9933,30.0,0
0,0,0.0,24.0,1
0,0,0.946,29.0,0
1,0,0.0,28.0,0
0,0,0.0,33.0,0
1,0,0.0,37.0,1
1,0,0.8571,40.0,1
1,0,0.0,33.0,1
0,0,0.0,66.0,1
1,0,0.0,46.0,1
1,0,0.9501,60.0,1
1,0,0.0,67.0,1
1,0,0.0,70.0,0
1,0,0.0,70.0,1
1,0,0.0,50.0,1
1,0,0.0,29.0,0
0,0,0.0,61.0,1
0,0,0.5197,36.0,1
1,0,0.0,29.0,0
1,1,0.947,69.0,1
0,0,0.0,53.0,0
0,0,0.0,17.0,0
1,0,0.5686,26.0,1
1,1,0.0,35.0,0
1,0,0.77,22.0,1
1,0,0.0,65.0,1
1,1,0.8337,25.0,0
1,0,0.6939,35.0,1
0,1,0.0,37.0,1
0,0,0.9146,31.0,0
1,0,0.0,42.0,0
0,0,0.0,67.0,1
1,0,0.6251,63.0,1
1,1,0.9896,51.0,1
1,0,0.0,53.0,1
1,0,0.0,30.0,1
1,0,0.0,36.0,0
1,0,0.0,45.0,0
1,0,1.0,46.0,0
1,0,0.7741,57.0,1
1,0,0.0,19.0,0
0,0,0.0,30.0,1
1,0,0.0,40.0,1
1,1,0.0,24.0,1
1,0,0.3647,38.0,1
1,0,0.0,52.0,0
1,0,0.0,30.0,0
1,0,0.0,19.0,1
1,0,0.7543,29.0,1
1,0,0.0,55.0,0
1,1,0.2427,60.0,1
1,0,0.0,50.0,0
1,0,0.0,52.0,1
1,0,0.7571,40.0,1
1,0,0.9549,36.0,1
1,0,0.0,46.0,0
1,0,0.0,58.0,1
1,0,0.0,65.0,0
1,0,0.0,45.0,0
1,0,0.0407,56.0,1
0,0,1.0,41.0,0
1,0,0.0,39.0,0
1,0,0.0,38.0,0
1,0,0.1777,41.0,1
1,0,0.742,36.0,0
1,0,0.6566,36.0,1
0,0,0.9987,27.0,0
0,0,0.0,37.0,1
1,0,0.0,41.0,0
1,0,0.0,52.0,1
1,0,0.9581,35.0,1
1,0,0.0,47.0,0
1,0,0.0,42.0,1
1,1,1.0,52.0,1
1,0,1.0,49.0,0
0,0,0.1396,32.0,1
1,0,1.0,37.0,0
0,0,0.9539,37.0,0
1,1,0.9956,,0
1,0,0.6161,49.0,1
1,0,0.0,34.0,0
1,0,0.0,22.0,1
1,0,0.0,40.0,1
1,0,0.9622,25.0,1
0,1,0.8926,71.0,1
1,0,0.1507,50.0,0
1,0,0.8227,28.0,1
1,1,0.0,32.0,0
1,1,0.0,48.0,1
1,0,0.9645,60.0,1
1,0,0.0,30.0,1
1,0,0.0,57.0,1
0,0,0.0,42.0,1
0,0,0.0,52.0,0
1,0,0.0,37.0,0
1,0,0.6294,,0
0,0,0.0,31.0,1
0,0,0.0,45.0,1
1,0,0.0,51.0,1
1,0,0.0,67.0,1
1,0,0.0,28.0,1
1,0,0.8076,59.0,1
1,0,0.0,25.0,1
1,0,0.0,23.0,1
0,0,0.0849,55.0,1
0,0,0.8501,64.0,1
1,0,0.0,28.0,0
1,0,0.4735,38.0,1
0,0,0.0,48.0,1
1,0,1.0,32.0,0
1,0,1.0,,0
1,0,0.0,59.0,1
1,0,0.0,44.0,1
1,0,0.0,34.0,0
1,0,0.0,45.0,1
0,1,0.9484,53.0,1
0,0,0.5838,32.0,1
1,0,0.0,,0
1,1,0.3533,31.0,0
1,0,0.2826,38.0,1
1,0,0.0,39.0,1
1,0,0.8026,34.0,1
1,1,0.6723,39.0,0
1,0,0.799,51.0,1
1,0,0.0,75.0,1
1,0,1.0,41.0,1
1,0,0.7551,56.0,1
1,0,0.7492,25.0,1
1,1,0.8494,71.0,1
1,0,0.9459,58.0,0
0,0,0.0,50.0,1
1,0,1.0,59.0,1
0,0,0.7392,54.0,1
0,0,0.0,54.0,0
1,0,0.0,40.0,0
1,0,0.9875,58.0,1
0,0,0.0,29.0,0
1,0,0.0,29.0,1
1,0,0.9976,54.0,0
0,0,0.0,34.0,1
1,0,0.7145,57.0,1
0,0,0.6851,47.0,1
0,0,0.0,36.0,0
1,1,0.7154,60.0,1
1,0,0.9147,44.0,0
1,0,0.0685,37.0,1
1,0,0.0,49.0,1
1,0,0.6626,36.0,1
1,0,0.0,69.0,0
1,1,1.0,19.0,1
0,1,0.8479,56.0,1
0,0,1.0,47.0,1
1,0,0.0,38.0,0
1,0,0.0,51.0,0
1,0,0.9158,,0
1,0,1.0,44.0,1
1,0,0.0,30.0,0
0,0,0.64,39.0,1
1,1,0.6896,,0
1,0,0.2468,30.0,0
1,0,0.3517,35.0,1
0,0,0.0,56.0,0
0,0,0.7938,50.0,1
1,0,0.411,23.0,1
1,0,0.0,65.0,1
1,0,0.0,22.0,0
1,0,0.5429,38.0,0
0,1,0.0597,32.0,0
0,0,0.0,35.0,0
1,0,0.0,66.0,0
1,0,0.5656,47.0,1
0,0,0.5375,45.0,1
1,0,0.7378,61.0,1
1,0,0.9934,36.0,1
0,0,0.9114,61.0,1
1,0,0.7837,30.0,1
0,0,0.0,18.0,1
1,0,0.0,54.0,1
0,0,0.6216,32.0,0
0,0,0.6969,30.0,1
1,0,0.0,69.0,1
0,0,0.9367,33.0,0
1,0,0.6197,48.0,1
1,0,0.9973,60.0,0
1,0,0.9108,49.0,1
1,0,0.0,30.0,1
1,0,0.0,41.0,1
1,0,0.0,69.0,1
1,0,0.0,40.0,0
0,1,0.722,42.0,1
1,0,0.6577,43.0,1
0,0,0.8799,52.0,0
1,0,0.0,26.0,1
1,0,0.0,48.0,1
0,1,0.3802,32.0,0
0,0,0.711,55.0,1
1,0,0.0,36.0,1
1,0,0.0,32.0,0
1,1,0.0,52.0,0
1,1,1.0,57.0,0
0,0,0.0,24.0,1
1,0,0.1514,19.0,0
0,0,0.0,67.0,1
1,0,0.0,74.0,1
0,0,0.3963,51.0,1
0,0,0.735,45.0,0
1,0,1.0,62.0,1
1,0,0.5005,62.0,1
1,0,1.0,37.0,1
1,0,0.0,42.0,0
1,0,0.0,29.0,1
1,0,0.0,39.0,1
1,0,0.0,59.0,0
0,0,0.0,65.0,1
0,1,0.8213,33.0,1
1,0,0.7097,62.0,1
1,0,0.6119,58.0,1
1,0,0.2979,37.0,1
1,0,0.0,22.0,1
1,0,0.9022,68.0,1
1,0,0.0,55.0,1
1,0,0.0,36.0,0
1,0,0.0,32.0,1
0,0,0.0,49.0,0
1,1,0.0,28.0,0
0,0,0.9512,81.0,1
1,0,0.9939,56.0,1
1,0,0.9881,34.0,0
1,0,0.4613,36.0,0
1,0,0.7395,34.0,1
0,0,0.4345,27.0,1
0,0,0.8618,33.0,0
1,0,0.0,44.0,1
0,0,0.9369,29.0,1
1,0,0.6291,45.0,1
1,0,0.5231,27.0,1
1,0,0.0,51.0,1
1,0,1.0,45.0,0
1,0,0.0,37.0,1
0,0,0.0,40.0,0
1,1,0.0,60.0,0
1,0,0.0,47.0,1
1,0,0.0,27.0,1
1,0,0.9973,67.0,0
0,0,1.0,67.0,1
0,0,0.5248,38.0,1
1,0,1.0,72.0,1
1,1,0.0,22.0,1
1,0,0.8256,23.0,1
0,0,1.0,57.0,0
1,0,0.0,57.0,0
1,0,1.0,30.0,0
1,0,0.0,54.0,1
1,0,0.0,41.0,1
1,0,0.0,44.0,1
1,0,0.0,38.0,1
1,0,0.0,68.0,1
1,0,0.7503,28.0,1
1,0,0.0,49.0,1
1,0,1.0,60.0,1
1,0,0.0,42.0,1
1,0,0.0472,30.0,1
1,0,0.0,59.0,1
1,1,1.0,72.0,1
1,0,0.8174,63.0,1
1,0,0.0,47.0,1
1,0,0.4494,64.0,1
0,0,0.0,31.0,0
1,0,0.0,48.0,1
0,0,0.0,43.0,1
1,0,0.7247,52.0,1
1,1,0.0,50.0,1
0,0,0.0,53.0,1
0,1,0.8135,30.0,1
0,0,0.9497,74.0,0
1,0,0.3689,44.0,1
0,0,0.0,36.0,0
1,0,0.902,52.0,1
1,0,0.0,37.0,1
1,0,0.0,44.0,0
0,0,0.0,42.0,1
1,0,0.0,40.0,1
1,0,0.7675,48.0,1
1,1,1.0,50.0,0
0,0,0.0,61.0,1
0,0,0.0,51.0,1
1,0,0.9315,21.0,0
0,0,0.9542,33.0,0
0,0,0.0,30.0,1
1,0,0.0,55.0,1
0,0,0.0813,20.0,0
1,0,0.0,16.0,1
1,0,0.7946,58.0,1
1,0,0.9776,35.0,0
1,0,0.4454,79.0,0
1,0,0.0,30.0,0
1,0,1.0,19.0,1
1,0,0.9922,35.0,0
1,0,1.0,,0
1,0,0.4967,40.0,1
1,0,0.9222,50.0,1
1,0,0.0,47.0,1
0,1,0.8991,70.0,1
1,0,0.8344,21.0,0
0,1,0.9711,52.0,1
0,1,0.7926,66.0,1
1,0,0.9178,36.0,1
0,0,0.0,32.0,1
1,1,0.9048,65.0,1
1,0,0.8912,65.0,1
1,0,0.0,22.0,1
1,0,0.0,47.0,0
1,0,0.0,78.0,1
1,0,0.0,28.0,1
0,0,0.0,59.0,1
1,0,0.5822,57.0,1
1,0,0.0,35.0,1
1,1,0.5841,24.0,0
1,0,0.0,34.0,1
1,0,0.0,56.0,1
1,0,0.0,48.0,0
1,0,0.7624,47.0,1
1,0,0.8306,61.0,1
1,1,0.8762,55.0,0
0,1,0.5373,39.0,1
1,1,0.5731,52.0,1
1,0,0.0,43.0,1
1,0,0.0,31.0,0
0,0,0.0,70.0,0
1,0,0.5536,61.0,1
1,0,0.0,48.0,1
0,0,0.0,48.0,0
0,0,0.7345,45.0,1
1,0,0.0,44.0,0
1,0,0.9781,45.0,0
1,0,0.6411,69.0,1
1,0,0.9543,38.0,0
1,0,0.0,56.0,1
1,0,0.0,27.0,1
0,0,0.8438,23.0,0
1,0,0.0,46.0,1
1,0,0.0,66.0,1
0,0,0.0,21.0,0
0,0,0.3963,24.0,1
1,0,0.0,34.0,1
1,0,0.0,24.0,1
1,0,0.0,33.0,0
1,0,0.0,71.0,1
1,0,0.0,53.0,0
0,0,0.9624,29.0,1
1,0,0.8331,57.0,1
1,0,0.0,19.0,0
0,0,0.0,60.0,0
1,0,0.0,55.0,1
1,0,0.0,61.0,1
1,0,0.5171,38.0,1
1,0,0.2943,51.0,1
1,0,0.0,28.0,0
1,0,0.0,77.0,1
0,0,0.0,33.0,1
1,1,0.0,58.0,1
1,1,0.8209,43.0,1
1,0,0.0,40.0,0
1,0,1.0,53.0,1
1,0,0.0,48.0,0
1,0,0.5107,57.0,1
0,0,0.0,87.0,1
1,0,0.0,39.0,1
0,0,0.0,79.0,1
1,0,0.0,66.0,1
1,0,0.8506,31.0,0
1,0,0.0,37.0,0
1,0,0.0,42.0,1
1,0,0.856,57.0,0
1,0,0.4858,44.0,1
1,0,0.9953,67.0,0
0,0,0.0,30.0,0
1,0,0.0,26.0,1
1,0,0.0,44.0,1
1,0,0.0,58.0,0
1,0,0.0,46.0,0
1,0,0.6191,45.0,1
1,0,0.0,82.0,1
1,1,0.3429,47.0,0
1,0,0.9085,66.0,1
1,0,0.0,66.0,1
1,0,0.0,,0
1,0,0.8668,43.0,1
0,0,0.4926,34.0,0
1,0,0.0,34.0,1
1,0,0.0,59.0,1
0,0,0.0,45.0,1
1,0,0.0,60.0,0
1,1,0.8755,65.0,1
1,0,0.0,45.0,0
1,0,0.0,41.0,1
1,0,0.8827,45.0,0
1,0,0.0,41.0,0
0,0,0.0,73.0,1
1,0,0.0,37.0,0
1,1,0.0,65.0,1
0,0,0.0,51.0,0
1,0,0.0333,22.0,1
0,0,0.815,28.0,1
0,0,0.0,40.0,0
1,1,0.5888,42.0,1
1,0,0.0,34.0,1
0,0,0.9548,50.0,1
1,0,0.9427,62.0,0
1,0,0.5009,53.0,0
0,0,0.0,36.0,0
1,0,0.0,24.0,1
1,1,0.7492,44.0,0
1,0,0.5333,28.0,0
1,0,0.0,65.0,1
1,1,0.9022,30.0,1
1,0,0.9763,48.0,1
1,0,0.0,19.0,1
1,0,0.7067,39.0,0
0,0,0.9912,67.0,0
1,0,0.8909999999999999,46.0,0
1,0,0.863,50.0,1
1,0,0.9982,47.0,1
1,0,0.7569,30.0,1
1,0,0.7448,31.0,0
0,1,0.83,36.0,0
1,0,0.8751,66.0,0
1,0,0.0,35.0,1
1,0,0.9971,55.0,1
0,0,0.0,58.0,1
1,1,0.8172,36.0,1
0,0,0.0,50.0,1
1,0,0.0,81.0,1
1,0,0.3558,36.0,1
0,0,0.0,21.0,1
1,0,0.9932,61.0,1
0,0,0.0,22.0,1
1,0,0.7802,40.0,1
1,0,0.8859,21.0,1
1,0,0.0,64.0,1
1,0,0.0,49.0,1
0,0,0.0,,0
0,0,0.9652,29.0,1
1,1,0.0,59.0,1
1,0,1.0,65.0,0
1,0,0.0,50.0,1
0,0,0.0,33.0,1
0,0,0.722,52.0,1
0,1,0.9625,38.0,1
0,0,0.0,59.0,0
1,0,0.0,21.0,1
1,0,0.0,36.0,1
1,0,0.7713,35.0,1
1,0,0.0,31.0,0
1,0,0.8823,37.0,0
0,0,0.0,40.0,0
1,0,0.6181,47.0,1
0,0,0.7442,46.0,1
1,0,0.9954,65.0,0
0,1,0.3155,19.0,0
1,0,0.5499,43.0,0
1,0,0.0,39.0,1
1,0,0.6943,32.0,0
0,1,0.0,55.0,0
0,0,0.2703,33.0,0
1,0,0.9969,19.0,0
1,0,0.9584,47.0,1
1,0,0.0,31.0,0
1,0,0.0,22.0,1
1,0,0.9762,74.0,0
0,1,0.8031,23.0,1
1,0,0.0,67.0,1
1,0,0.2729,41.0,1
1,0,0.0,61.0,0
1,0,0.0,50.0,1
1,0,1.0,62.0,1
1,0,1.0,78.0,1
1,0,0.5748,28.0,1
1,0,0.0,35.0,1
1,0,0.0,67.0,0
1,1,0.7073,31.0,1
1,0,0.0,70.0,1
0,0,0.0,37.0,0
1,0,0.0,45.0,1
1,1,0.8804,45.0,1
0,0,0.5419,57.0,1
1,0,0.0,41.0,0
1,0,0.0,42.0,1
1,1,0.0,46.0,0
1,0,0.0,64.0,1
1,0,0.0,38.0,1
1,0,0.0,46.0,1
1,0,0.0,38.0,0
1,0,0.0079,,1
1,1,0.61,46.0,1
1,0,0.0,42.0,0
0,0,0.4537,73.0,1
1,0,0.5139,35.0,1
1,0,0.7974,45.0,0
1,0,0.0,39.0,1
0,0,0.2584,45.0,1
1,0,0.8317,69.0,1
1,0,0.8927,51.0,1
1,0,0.0,34.0,1
0,0,0.0,57.0,0
1,0,0.888,30.0,0
1,0,0.3322,42.0,1
1,0,0.9696,38.0,0
1,0,0.8646,50.0,1
1,0,0.0,54.0,1
1,0,0.0,63.0,0
0,0,0.0,45.0,0
1,0,0.8706,39.0,0
1,0,0.0,23.0,0
0,0,0.9575,55.0,1
1,0,0.7974,47.0,1
0,0,0.0,25.0,1
0,0,0.6996,19.0,0
1,0,0.0,41.0,1
0,0,0.0,43.0,1
1,0,0.0,36.0,0
1,0,0.0,31.0,1
1,0,0.7979,48.0,0
1,0,0.0,32.0,1
1,0,0.0,31.0,1
1,0,0.0,27.0,1
0,0,0.0,46.0,0
1,0,0.0,29.0,1
1,0,0.0,51.0,0
1,0,0.0,36.0,0
1,0,0.0,38.0,1
1,0,0.0,42.0,0
1,1,0.87,53.0,1
1,0,0.1499,19.0,1
1,0,0.0,50.0,0
1,0,0.233,48.0,1
0,0,0.9703,28.0,0
1,0,0.0,34.0,1
1,0,0.0,60.0,1
1,0,0.9627,41.0,1
0,0,0.0,31.0,0
1,0,0.9231,61.0,1
1,0,0.9941,31.0,1
0,0,0.0,63.0,1
1,0,1.0,55.0,0
1,0,0.0,58.0,1
1,0,0.0,26.0,0
1,1,0.5974,26.0,1
0,0,0.0,84.0,0
1,1,0.9809,34.0,1
0,0,0.9978,62.0,0
1,0,0.3566,72.0,0
1,0,0.0,62.0,1
0,0,0.0407,28.0,1
1,0,0.0,46.0,0
1,0,1.0,21.0,0
0,0,0.8722,44.0,1
1,0,0.0,23.0,0
0,0,0.9955,21.0,1
1,0,0.0,26.0,1
1,1,0.8704,32.0,1
0,0,0.0,47.0,1
0,0,0.0,28.0,0
1,0,0.3002,52.0,1
1,0,0.0,67.0,0
1,0,0.3876,25.0,1
1,0,0.0,36.0,0
1,0,0.0,60.0,1
1,0,0.0,62.0,0
1,0,0.0,61.0,0
1,0,0.9803,75.0,1
0,0,0.0,18.0,1
1,1,0.8593,23.0,1
1,0,0.0,53.0,0
0,0,0.0,32.0,1
1,0,0.0699,34.0,1
1,0,0.8825,57.0,1
1,0,0.0,55.0,1
1,0,0.9856,27.0,1
0,0,0.6487,33.0,1
