is_treatment,response_att,food_share_15d,age,is_women
1,1,0.0,25.0,0
1,0,0.0,26.0,1
1,0,0.0,54.0,1
0,0,0.8206,66.0,1
1,1,0.0,36.0,0
1,0,0.0,,0
1,0,0.0,42.0,0
1,0,0.0,68.0,1
1,0,0.0,42.0,1
0,0,0.0,37.0,1
1,0,0.0,61.0,0
0,0,0.3462,34.0,0
1,0,0.0,27.0,0
1,0,0.0,35.0,1
1,0,0.0,41.0,1
1,0,0.0,33.0,1
1,0,0.0,62.0,1
0,0,0.0,28.0,1
0,0,0.9251,32.0,1
1,0,0.0,20.0,0
0,0,0.0,69.0,1
0,0,0.0,42.0,1
0,0,0.0,30.0,0
1,0,0.0,33.0,0
1,0,0.0,32.0,0
1,0,0.0,45.0,0
0,0,0.9949,14.0,0
0,0,0.0,31.0,1
1,0,0.0,37.0,1
1,1,0.0,48.0,1
0,0,0.0,36.0,0
1,0,0.3967,39.0,1
0,0,0.8707,66.0,0
1,0,0.0,86.0,1
1,0,0.0,53.0,1
1,0,0.0,56.0,1
1,0,0.2748,30.0,1
1,0,0.0,66.0,1
0,0,0.0,31.0,1
1,0,0.0,44.0,1
1,0,0.0,37.0,1
0,0,0.0,53.0,0
1,0,0.0,55.0,1
0,0,0.0,26.0,1
0,0,1.0,20.0,0
0,0,0.2989,57.0,1
1,0,0.0,38.0,0
0,0,0.0,18.0,0
0,0,0.6117,55.0,1
1,0,0.0,71.0,1
0,0,0.7893,32.0,1
0,0,0.0,37.0,1
1,0,0.0,,0
0,0,0.0,27.0,1
0,0,0.0,48.0,1
1,0,0.2678,64.0,0
0,0,0.0,70.0,1
1,0,0.0,30.0,1
0,0,0.0,23.0,1
1,0,0.0,24.0,0
1,0,0.0,57.0,1
0,0,0.0,68.0,0
1,0,0.0,55.0,1
0,0,1.0,43.0,1
1,0,0.4657,45.0,1
1,0,0.0,60.0,1
1,0,0.3493,45.0,0
1,0,0.0,39.0,1
0,1,1.0,38.0,0
1,0,0.0,34.0,1
1,0,0.2434,33.0,0
0,0,0.0279,54.0,1
1,0,0.0,43.0,1
0,0,0.0,72.0,0
1,0,0.2033,47.0,1
0,0,0.0,33.0,1
1,0,0.0,19.0,1
1,0,0.0,43.0,1
0,0,0.0,65.0,1
1,0,0.4728,60.0,1
1,0,0.0,33.0,1
1,0,0.0,28.0,0
1,0,0.0,63.0,1
0,0,0.0,32.0,0
1,0,0.0,62.0,1
0,0,0.9951,51.0,0
0,0,0.7893,43.0,1
0,0,0.9148,39.0,0
1,0,0.0,38.0,1
1,0,0.0,42.0,0
0,0,0.0,44.0,0
1,0,0.0,63.0,1
0,0,0.9922,29.0,1
1,0,0.0,58.0,1
0,0,0.8051,33.0,1
0,0,0.0,80.0,1
1,0,0.0,43.0,1
0,0,0.0,69.0,1
1,0,0.0,37.0,0
0,0,0.0,31.0,1
1,0,0.418,19.0,0
0,0,0.0,,1
0,0,0.0,29.0,1
1,0,0.0,61.0,0
1,0,0.0,27.0,1
0,0,0.0,42.0,1
1,0,0.0,57.0,1
1,0,0.0,52.0,1
0,0,0.0,28.0,0
1,0,0.0,59.0,1
0,1,0.8822,51.0,1
1,0,0.0,25.0,0
0,0,0.7527,45.0,0
1,0,0.3477,60.0,1
0,0,0.9759,59.0,1
0,0,1.0,31.0,1
1,0,0.3532,24.0,0
0,0,0.7767,18.0,1
1,0,0.0,36.0,1
0,0,0.0,30.0,1
1,0,0.3003,69.0,1
0,0,0.0,48.0,1
1,0,0.0,24.0,0
1,0,0.0,43.0,1
1,0,0.0,29.0,1
1,1,0.0,42.0,0
1,1,0.2627,17.0,0
1,0,0.0,22.0,1
1,0,0.0,50.0,1
1,0,0.0,63.0,1
1,0,0.0,52.0,1
0,0,0.959,59.0,0
1,0,0.0,53.0,0
1,0,0.3489,35.0,0
1,0,0.1684,51.0,1
1,0,0.2512,48.0,0
1,0,0.0,23.0,1
0,0,0.0,58.0,1
0,0,0.0,69.0,1
1,0,0.0,29.0,0
1,0,0.0,39.0,1
1,0,0.0,39.0,1
0,0,0.0,91.0,1
0,0,0.4502,30.0,0
0,0,0.0,65.0,0
0,0,0.0,28.0,1
1,0,0.0,35.0,0
1,0,0.0,25.0,0
0,0,0.0,16.0,0
1,0,0.0,48.0,1
1,0,0.0,27.0,1
1,1,0.0026,27.0,0
1,0,0.0,33.0,0
1,1,0.0,28.0,1
0,0,0.0,32.0,1
1,0,0.0,34.0,1
1,0,0.0,31.0,1
0,1,0.5928,42.0,1
1,0,0.0,31.0,0
1,0,0.0,44.0,1
1,0,0.0,31.0,1
1,0,0.0,31.0,1
0,0,0.0,61.0,1
1,0,0.0,46.0,1
0,0,0.0,24.0,1
1,0,0.0,71.0,1
1,0,0.0,36.0,0
1,0,0.0,53.0,1
1,0,0.1862,42.0,1
1,0,0.0,43.0,0
1,0,0.0,27.0,1
0,0,0.0,27.0,1
0,0,0.7267,21.0,1
1,0,0.1067,,0
0,0,0.8435,49.0,1
1,1,0.0,60.0,1
0,0,0.0,36.0,0
1,0,0.0,35.0,1
0,0,0.0,41.0,1
0,0,0.0,68.0,1
0,1,0.0,86.0,0
1,0,0.0,57.0,1
0,0,0.0,27.0,0
1,0,0.0,52.0,1
1,0,0.0,57.0,0
1,0,0.0,56.0,1
1,0,0.0,41.0,1
1,0,0.0,30.0,0
0,0,0.0,59.0,1
0,0,0.0,50.0,0
1,0,0.0,29.0,0
0,0,0.0,63.0,1
0,0,0.0,50.0,0
1,0,0.0,24.0,1
1,0,0.0,70.0,0
1,0,0.0,41.0,1
1,0,0.0,51.0,1
1,0,0.0,35.0,1
1,0,0.4438,57.0,1
0,0,0.0,50.0,1
1,0,0.0,41.0,0
0,0,0.0,47.0,1
1,0,0.0,43.0,0
0,0,0.0,29.0,0
0,1,0.0,42.0,1
0,0,0.3136,35.0,1
1,0,0.0,46.0,0
1,0,0.0,41.0,0
0,1,1.0,85.0,1
1,0,0.0,30.0,1
1,0,0.0,63.0,1
1,0,0.0,36.0,0
0,0,0.0,49.0,0
1,0,0.0,22.0,1
1,0,0.0,44.0,1
1,0,0.0,60.0,0
1,0,0.0,30.0,1
0,0,0.0,66.0,1
0,0,0.4123,32.0,1
1,0,0.0,46.0,0
1,0,0.0,49.0,0
0,0,0.0572,39.0,1
1,0,0.0997,32.0,1
1,0,0.0,65.0,1
0,0,0.7741,35.0,0
1,0,0.0,66.0,1
0,0,0.0,40.0,1
1,0,0.0,36.0,1
1,1,0.3714,,0
1,0,0.0,37.0,1
1,0,0.0,52.0,1
0,0,0.9588,56.0,0
1,0,0.0,27.0,1
1,0,0.0,33.0,1
1,0,0.0,30.0,1
1,0,0.0,66.0,1
0,0,0.0,53.0,0
1,0,0.0,63.0,1
1,0,0.2534,30.0,1
1,0,0.0434,36.0,1
1,0,0.0,52.0,1
0,0,0.0,60.0,0
0,0,0.9259,68.0,0
0,0,0.8374,55.0,0
1,0,0.0,51.0,1
0,0,0.0,60.0,0
0,0,0.5084,35.0,1
1,0,0.0,30.0,1
0,0,0.1506,46.0,1
1,0,0.0,83.0,1
1,0,0.0,43.0,0
1,0,0.0,43.0,1
0,0,0.0,20.0,0
1,0,0.3262,36.0,1
1,0,0.0,49.0,1
1,0,0.0,20.0,1
0,0,0.0,40.0,1
1,0,0.0,66.0,1
1,0,0.0,28.0,1
0,0,0.0,58.0,0
1,0,0.0,30.0,1
1,0,0.0,76.0,1
1,0,0.0,59.0,1
1,0,0.0,40.0,0
1,0,0.0,52.0,1
1,0,0.0,23.0,0
1,0,0.0,33.0,0
1,0,0.0,51.0,1
1,0,0.0,26.0,1
1,0,0.0,32.0,0
1,0,0.0,32.0,1
1,0,0.0,38.0,0
0,0,0.0,16.0,1
1,0,0.0,60.0,1
1,0,0.0,41.0,1
1,0,0.0,28.0,1
1,0,0.0,68.0,1
0,0,0.3879999999999999,37.0,1
0,0,0.8339,50.0,1
1,0,0.0,69.0,1
1,0,0.0,61.0,1
1,0,0.0273,44.0,1
0,1,0.7994,46.0,1
1,0,0.0,28.0,1
1,0,0.0,35.0,1
1,0,0.3865,38.0,0
1,0,0.0,50.0,0
1,0,0.0,41.0,0
0,0,0.0,28.0,1
1,0,0.1838,44.0,0
1,0,0.0,26.0,0
1,0,0.4431,54.0,0
1,0,0.0,37.0,1
1,0,0.0,,1
1,0,0.0,46.0,0
1,0,0.0,69.0,1
0,0,0.0,43.0,0
1,0,0.0,23.0,0
1,0,0.0,38.0,0
1,0,0.0,33.0,0
1,0,0.0,29.0,0
1,0,0.0,22.0,1
1,0,0.0,33.0,1
1,0,0.0,65.0,0
1,0,0.0,46.0,1
1,0,0.0,28.0,1
1,0,0.0,36.0,1
0,0,0.6002,30.0,0
1,0,0.0,26.0,1
0,1,0.946,24.0,1
1,0,0.0,32.0,0
1,0,0.0,30.0,1
1,0,0.0,57.0,0
1,0,0.0,35.0,1
0,1,0.823,67.0,1
1,0,0.0,43.0,1
1,0,0.0,39.0,1
0,0,0.0,53.0,1
1,0,0.2036,59.0,0
1,0,0.0,52.0,0
0,1,0.7801,32.0,1
0,0,0.0,49.0,0
1,0,0.0,55.0,1
1,0,0.0,27.0,0
0,0,0.5331,47.0,0
0,0,0.9387,32.0,1
0,0,0.0,36.0,0
1,0,0.0,27.0,0
1,0,0.428,47.0,1
1,0,0.0,38.0,1
1,0,0.0,46.0,1
1,0,0.0,58.0,1
1,0,0.0,28.0,1
0,0,0.0,36.0,0
1,0,0.0,31.0,0
0,0,0.0,28.0,1
1,0,0.0,38.0,1
0,0,0.978,65.0,0
0,0,0.9987,42.0,1
0,0,1.0,73.0,0
0,0,0.0,27.0,1
1,0,0.0,29.0,1
1,0,0.0,60.0,1
1,0,0.0,74.0,0
1,0,0.368,26.0,1
0,0,0.0,61.0,0
1,0,0.2979,31.0,0
0,0,1.0,45.0,1
1,0,0.3365,53.0,1
1,0,0.0,,1
1,0,0.0,35.0,0
0,0,0.7749,42.0,0
1,0,0.0,79.0,1
0,0,0.0,57.0,1
0,0,0.9363,51.0,1
1,0,0.3413,31.0,0
0,0,0.0,40.0,1
1,0,0.0,41.0,1
1,0,0.0,34.0,0
0,0,0.0,55.0,1
0,0,1.0,49.0,0
0,0,0.0,56.0,0
1,0,0.0,54.0,0
0,0,0.0,34.0,1
0,0,0.0,45.0,1
1,0,0.0,19.0,1
0,0,0.9653,61.0,1
1,0,0.0,29.0,1
1,0,0.0,28.0,1
1,0,0.0,14.0,0
0,0,0.0,47.0,1
1,0,0.0,57.0,1
0,0,0.0,29.0,1
1,0,0.0,56.0,1
0,0,0.0,39.0,1
1,1,0.4714,30.0,0
1,0,0.0,20.0,0
1,0,0.0,58.0,1
1,0,0.0,31.0,1
1,0,0.0,21.0,0
0,0,0.0,41.0,0
1,0,0.0,31.0,0
1,0,0.0,63.0,1
0,0,0.2139,49.0,1
1,0,0.0,30.0,1
1,0,0.0,39.0,0
0,0,0.0,50.0,1
1,0,0.0,28.0,1
1,0,0.0,25.0,1
1,0,0.0,40.0,1
1,0,0.2623,57.0,1
1,0,0.0,52.0,1
1,0,0.0,57.0,0
1,0,0.2605,,0
0,0,0.0,33.0,0
0,0,0.0,48.0,0
0,0,0.0,41.0,1
1,0,0.0,73.0,1
1,0,0.0,32.0,1
1,0,0.0,33.0,1
1,0,0.0,51.0,0
1,0,0.0,62.0,0
0,0,0.0,36.0,0
0,0,0.0099,37.0,1
1,0,0.0857,30.0,0
1,0,0.0,23.0,0
1,0,0.0,39.0,0
0,0,1.0,36.0,1
0,0,0.0,55.0,0
1,0,0.0,29.0,1
1,0,0.0,51.0,1
1,0,0.0,40.0,1
0,0,0.0,44.0,0
0,0,0.0,38.0,1
0,0,0.0,59.0,1
1,0,0.0,46.0,0
0,0,0.0,34.0,1
1,0,0.0,72.0,1
1,0,0.0,42.0,0
1,0,0.0,30.0,1
1,0,0.0,42.0,1
1,0,0.0,66.0,1
1,0,0.0,26.0,0
1,0,0.0,41.0,1
0,0,0.2659,57.0,1
1,0,0.3613,58.0,1
1,0,0.0,60.0,0
1,0,0.1171,61.0,1
0,0,0.8235,42.0,0
1,0,0.2825,60.0,1
1,0,0.2748,21.0,1
0,0,0.0,66.0,1
1,0,0.2351,28.0,1
1,0,0.0,36.0,1
1,0,0.0,32.0,1
1,0,0.0,57.0,1
1,0,0.0,42.0,1
1,0,0.0,62.0,1
0,0,0.0,53.0,0
0,0,0.0,42.0,1
1,0,0.0,56.0,1
0,0,0.4393,46.0,1
1,0,0.0,26.0,1
1,0,0.0,42.0,1
1,0,0.0,35.0,0
1,0,0.0,33.0,0
1,0,0.0,41.0,0
0,0,0.0,43.0,0
1,0,0.0,28.0,0
0,0,0.3187,32.0,1
0,0,0.0,64.0,1
1,0,0.0,34.0,1
0,0,0.0,73.0,1
1,0,0.0,56.0,0
1,0,0.0,30.0,1
1,0,0.0,25.0,1
0,0,0.0,69.0,0
0,0,0.8045,57.0,1
0,1,0.4672,49.0,1
1,0,0.0,43.0,0
0,0,0.0,34.0,1
1,0,0.0,19.0,0
0,1,0.0,70.0,1
1,0,0.0,57.0,1
0,0,0.0,56.0,1
0,0,0.8182,64.0,1
1,0,0.0,35.0,1
1,0,0.0,35.0,1
1,0,0.0,40.0,1
1,0,0.0,64.0,1
1,0,0.0,41.0,0
0,0,0.0,68.0,0
1,0,0.0,30.0,1
0,0,0.4661,34.0,1
1,0,0.0,20.0,1
0,0,0.0,29.0,1
1,0,0.0,39.0,0
1,1,0.0,51.0,1
0,0,0.0,61.0,0
0,0,0.0,51.0,1
1,0,0.4287,36.0,1
1,0,0.0,67.0,0
1,0,0.0,48.0,1
1,0,0.0,49.0,1
0,0,0.0,44.0,1
1,0,0.0,26.0,1
1,0,0.0,,0
1,0,0.1122,27.0,0
1,0,0.0,18.0,0
0,0,0.0,33.0,0
1,0,0.0,43.0,1
0,0,1.0,60.0,0
1,0,0.0,58.0,1
1,0,0.0,38.0,1
0,0,0.0,25.0,1
1,0,0.0,48.0,1
0,0,0.6535,58.0,0
1,0,0.0,41.0,1
0,0,0.8535,40.0,1
1,0,0.0,39.0,1
1,0,0.0,72.0,1
1,0,0.0,51.0,1
1,0,0.0,34.0,1
0,0,1.0,52.0,0
1,0,0.0,50.0,1
1,0,0.0,64.0,1
1,0,0.0,43.0,0
1,0,0.0,33.0,1
1,0,0.0321,39.0,0
0,0,0.0,67.0,1
1,1,0.3379999999999999,49.0,1
0,0,0.8097,30.0,1
1,0,0.0,40.0,1
1,0,0.0,28.0,1
1,0,0.0,60.0,1
1,0,0.0,47.0,0
0,0,0.8607,37.0,1
1,0,0.0,61.0,1
1,0,0.0,39.0,0
0,0,0.244,21.0,0
1,0,0.0,64.0,1
0,0,0.0,42.0,0
1,0,0.0,50.0,1
0,0,0.7183,31.0,1
0,0,0.769,27.0,1
1,0,0.0,47.0,1
0,0,0.0,50.0,1
1,0,0.0,66.0,1
0,0,0.0,28.0,1
1,1,0.0,40.0,0
0,0,0.0,48.0,1
1,0,0.0,36.0,1
1,0,0.0,26.0,1
1,1,0.0,52.0,1
0,0,0.2049,49.0,0
1,0,0.0,25.0,0
1,0,0.0,68.0,1
0,0,0.0,31.0,0
1,0,0.0,46.0,1
0,1,0.9448,16.0,1
1,0,0.0,48.0,1
1,0,0.0,72.0,1
0,0,0.0,44.0,0
1,0,0.0,53.0,1
1,0,0.0,57.0,0
1,0,0.0449,22.0,0
1,0,0.0,25.0,0
1,0,0.0,29.0,1
1,0,0.0,28.0,1
1,1,0.0,65.0,1
1,0,0.0,64.0,0
1,0,0.1684,36.0,0
1,0,0.0,49.0,1
1,0,0.0999,30.0,1
0,0,0.0,30.0,0
1,0,0.0,39.0,1
1,0,0.0,20.0,0
1,0,0.0,53.0,0
1,0,0.0,55.0,1
1,0,0.0,36.0,1
1,0,0.0,37.0,1
0,0,0.0,38.0,1
1,0,0.0,32.0,1
1,0,0.0,47.0,0
1,0,0.0,44.0,0
1,0,0.0,74.0,1
0,0,0.0,27.0,1
1,0,0.0,23.0,1
1,0,0.0,59.0,1
1,0,0.0,54.0,1
1,0,0.0,57.0,1
0,0,0.0,27.0,0
1,0,0.0,28.0,0
1,0,0.0,33.0,0
1,0,0.0,26.0,1
0,0,0.8873,22.0,1
1,0,0.0,39.0,0
1,0,0.0,49.0,0
1,0,0.0,64.0,1
1,0,0.0,59.0,1
0,0,0.7075,42.0,1
1,0,0.0,56.0,1
1,0,0.0,60.0,1
1,0,0.0,37.0,0
0,0,0.0,54.0,1
0,0,0.0,32.0,1
1,0,0.0,29.0,1
1,0,0.0,25.0,1
1,0,0.0,25.0,0
1,1,0.2502,18.0,0
1,0,0.0,48.0,1
0,0,0.4633,41.0,1
1,0,0.0,46.0,0
1,0,0.0,27.0,1
1,0,0.0,30.0,0
0,0,0.0,74.0,1
1,0,0.0,44.0,1
1,0,0.0,81.0,1
1,0,0.0,49.0,0
1,0,0.0,66.0,1
1,0,0.0,55.0,1
0,0,0.0,32.0,0
0,0,0.0,46.0,1
0,0,0.0,45.0,1
1,0,0.0,41.0,0
1,0,0.0,32.0,0
0,0,0.0,43.0,0
1,0,0.0,47.0,0
1,0,0.0,23.0,0
1,0,0.0,43.0,1
1,0,0.0,40.0,0
0,0,0.0,56.0,1
1,0,0.0,69.0,1
1,0,0.0,42.0,1
0,0,0.0,31.0,1
1,1,0.0,31.0,1
0,0,0.0,52.0,0
1,0,0.0,29.0,1
1,0,0.0,57.0,1
1,0,0.0,71.0,1
0,0,0.0,63.0,0
1,0,0.0,35.0,1
1,0,0.0,39.0,0
0,0,0.0,30.0,0
1,0,0.3586,36.0,1
0,0,0.9422,51.0,1
1,0,0.0,40.0,1
1,0,0.0,59.0,1
1,0,0.0,33.0,1
1,0,0.0,36.0,1
0,0,0.0,26.0,0
1,0,0.0,61.0,1
0,0,0.8396,64.0,1
1,0,0.0,63.0,1
0,0,1.0,48.0,0
0,0,0.0,45.0,0
0,0,0.7318,32.0,0
1,0,0.0,21.0,1
1,0,0.0,41.0,1
1,1,0.0,39.0,1
1,0,0.0,,0
1,0,0.0,77.0,1
0,0,0.0,38.0,0
0,0,0.8739,54.0,1
1,0,0.0,34.0,0
1,0,0.0,48.0,1
1,0,0.0,33.0,1
1,0,0.0,42.0,0
0,1,0.8206,36.0,0
1,0,0.0,51.0,1
0,0,0.9903,50.0,0
1,0,0.0,45.0,0
1,0,0.0,48.0,0
1,0,0.0,48.0,1
1,0,0.0,33.0,0
1,0,0.0,,0
1,1,0.0,35.0,1
0,0,0.0,44.0,1
1,0,0.0,37.0,0
1,0,0.0,19.0,0
0,0,0.0,52.0,1
1,0,0.0,28.0,0
0,0,0.0,39.0,0
1,0,0.0,59.0,1
0,0,0.9179,32.0,0
1,0,0.0,25.0,1
1,0,0.0,32.0,0
1,0,0.0,24.0,1
1,0,0.0,21.0,0
1,0,0.0,48.0,1
1,0,0.0,52.0,1
1,0,0.0,35.0,1
1,0,0.0,44.0,1
0,0,0.0,37.0,0
0,0,0.7609,51.0,1
1,0,0.0,36.0,0
0,0,0.2347,60.0,0
0,0,0.0,65.0,1
1,0,0.0,39.0,0
0,0,0.0,38.0,0
1,0,0.0,67.0,0
0,0,0.9345,57.0,1
0,0,1.0,42.0,1
1,0,0.0,55.0,1
0,0,0.9985,54.0,0
0,0,0.8378,80.0,1
1,0,0.0,29.0,1
1,0,0.0,60.0,1
1,1,0.0,15.0,1
1,0,0.0,26.0,0
1,0,0.0,22.0,1
0,0,1.0,70.0,0
1,0,0.0,36.0,1
1,0,0.0,49.0,1
0,0,0.0,58.0,0
0,0,0.0,61.0,1
1,0,0.0,64.0,1
1,0,0.0,20.0,1
1,1,0.0,,0
0,1,0.8819,22.0,1
1,0,0.0,56.0,1
0,0,0.0,47.0,1
1,1,0.3129,69.0,1
1,0,0.0,45.0,0
0,0,0.0,77.0,0
0,0,0.9587,32.0,0
1,0,0.0,61.0,1
1,0,0.0,53.0,1
1,0,0.4849,20.0,1
0,0,0.0,38.0,1
1,0,0.0,24.0,1
0,0,0.7986,44.0,0
1,0,0.0,40.0,1
1,0,0.0,47.0,0
1,0,0.0,46.0,0
1,0,0.0,44.0,0
1,0,0.1557,48.0,1
0,0,0.0,27.0,1
0,0,0.3112,44.0,1
0,0,0.0,72.0,1
1,0,0.0,45.0,0
0,0,0.0,66.0,1
1,0,0.0,46.0,1
0,0,0.0,32.0,0
1,0,0.0,47.0,1
0,0,0.606,27.0,0
1,0,0.0,59.0,0
0,0,0.3001,33.0,1
1,0,0.0,34.0,1
1,0,0.0,19.0,1
1,0,0.0,27.0,0
1,0,0.0,20.0,0
1,0,0.0,56.0,0
1,0,0.0,51.0,1
1,0,0.0,35.0,1
0,0,0.0,59.0,0
0,0,0.0,44.0,1
1,0,0.0,36.0,0
1,0,0.0,64.0,1
1,0,0.0,40.0,0
1,0,0.0,64.0,0
1,0,0.4442,57.0,1
1,0,0.0,49.0,1
0,0,0.0,64.0,1
1,0,0.0,20.0,1
0,1,0.8636,28.0,0
1,0,0.0,40.0,1
1,0,0.0,60.0,1
1,0,0.0,,1
1,0,0.0,30.0,1
1,0,0.0,67.0,1
1,0,0.3228,42.0,1
0,0,1.0,14.0,1
0,1,1.0,69.0,0
1,0,0.0,29.0,1
1,0,0.0,75.0,0
1,0,0.0,,0
1,0,0.0,44.0,1
1,0,0.153,37.0,1
0,1,0.7633,55.0,1
1,0,0.0,41.0,1
0,0,0.6324,77.0,1
1,0,0.0,59.0,0
0,0,0.0,74.0,1
1,0,0.0,52.0,1
1,0,0.0,40.0,1
0,0,0.7694,33.0,1
1,0,0.0,32.0,1
0,0,0.0,33.0,0
1,0,0.0,32.0,0
1,0,0.0,31.0,0
0,0,0.2821,36.0,1
0,0,0.0,32.0,0
0,0,0.9082,26.0,1
1,0,0.2085,34.0,1
1,0,0.0,59.0,0
1,0,0.0,50.0,0
1,0,0.0,33.0,0
0,1,1.0,57.0,1
0,0,0.4266,62.0,0
1,0,0.0,59.0,1
1,0,0.0,24.0,0
1,0,0.0,26.0,1
1,1,0.1872,40.0,0
1,0,0.0,20.0,0
1,0,0.0,48.0,0
0,0,0.0,68.0,1
0,0,0.0,48.0,0
1,0,0.0,37.0,1
1,0,0.0,57.0,1
0,1,0.8112,,0
1,0,0.2715,42.0,1
1,0,0.0,21.0,1
1,0,0.0,66.0,1
0,0,0.0,32.0,0
0,0,0.0,81.0,0
1,0,0.0,35.0,1
1,0,0.0,45.0,0
0,0,0.4903,33.0,1
1,0,0.1487,58.0,1
0,0,0.7478,63.0,1
1,0,0.0,43.0,0
1,0,0.0,46.0,0
1,0,0.0,41.0,1
1,0,0.0,30.0,1
1,0,0.0,54.0,0
1,0,0.0,30.0,0
1,0,0.0,31.0,1
1,0,0.0,34.0,0
0,0,0.8453,66.0,1
1,0,0.0,67.0,0
1,0,0.0,22.0,0
1,0,0.0,57.0,0
1,0,0.0,54.0,1
1,0,0.0,54.0,0
0,1,0.7508,48.0,1
1,0,0.0,70.0,1
0,0,0.5914,23.0,1
1,0,0.0,43.0,1
1,0,0.0,,0
0,0,0.7404,60.0,0
1,0,0.4076,63.0,0
0,1,0.8706,67.0,0
1,0,0.0,28.0,0
1,0,0.0,18.0,1
1,0,0.0,39.0,0
0,0,0.0,42.0,0
1,0,0.0,43.0,1
0,0,0.9963,44.0,1
0,0,0.0,30.0,1
1,0,0.0,44.0,0
1,0,0.0,59.0,1
0,0,0.9859,26.0,0
0,1,0.0,51.0,1
1,0,0.0,42.0,1
1,0,0.0,,0
0,0,0.5215,33.0,0
1,0,0.0,40.0,1
0,0,0.0,36.0,1
1,0,0.3714,53.0,1
1,0,0.0,22.0,1
1,0,0.4165,57.0,1
0,0,0.0,24.0,0
0,0,0.0,65.0,1
1,1,0.0,53.0,1
1,0,0.0,39.0,1
1,0,0.0,21.0,1
1,0,0.0,30.0,0
0,0,1.0,67.0,1
0,0,0.9528,58.0,1
1,0,0.0,33.0,1
0,0,0.9887,,0
1,0,0.0,35.0,1
1,0,0.0,28.0,1
1,0,0.0,,0
1,0,0.0,44.0,0
0,0,0.0,23.0,1
0,0,0.2231,37.0,0
1,0,0.0,43.0,0
1,0,0.0,22.0,0
1,0,0.0,51.0,0
0,0,0.0,43.0,1
0,0,0.0,30.0,1
0,0,1.0,71.0,1
1,0,0.0,51.0,1
1,0,0.0,50.0,1
1,0,0.0,68.0,1
0,0,0.0,41.0,1
1,0,0.0,38.0,1
1,0,0.0,50.0,1
1,0,0.0,60.0,1
1,0,0.0,39.0,1
1,0,0.0,34.0,1
1,1,0.0,57.0,1
0,0,0.5281,31.0,0
1,0,0.0,31.0,0
0,0,0.0,35.0,1
1,0,0.0,56.0,0
0,1,0.0,44.0,1
1,0,0.1009999999999999,49.0,0
1,0,0.0,22.0,1
1,0,0.0,42.0,1
1,0,0.0,46.0,0
1,0,0.0,36.0,1
1,0,0.0,53.0,1
1,0,0.0,38.0,0
1,0,0.0,31.0,1
1,0,0.4568,42.0,1
1,0,0.0,20.0,1
0,0,0.595,51.0,1
1,0,0.0,36.0,0
1,0,0.0,28.0,1
0,0,0.0,21.0,0
1,0,0.0,32.0,0
1,0,0.0,48.0,0
0,0,0.0,31.0,1
1,0,0.0,17.0,0
0,0,0.0,38.0,1
1,0,0.0,29.0,1
1,0,0.0,38.0,0
0,0,0.0,53.0,1
1,0,0.0,25.0,0
1,0,0.0,58.0,1
1,0,0.0,31.0,0
1,0,0.0,25.0,0
1,0,0.0,25.0,0
1,0,0.0,49.0,1
0,1,0.0,63.0,1
1,0,0.0,22.0,1
1,0,0.0,33.0,1
1,0,0.0,,1
1,0,0.0,35.0,1
1,0,0.0,50.0,0
0,0,0.0,48.0,1
0,0,0.0,31.0,0
0,0,1.0,42.0,1
1,0,0.0,,0
0,0,0.9227,37.0,0
0,0,0.6369,35.0,1
1,0,0.0,19.0,1
1,0,0.0,19.0,0
1,0,0.0,36.0,1
0,0,0.0,42.0,1
1,0,0.0,40.0,0
1,0,0.1985,58.0,0
1,0,0.0,57.0,1
0,1,0.7326,36.0,1
1,0,0.0,61.0,1
0,1,0.0,44.0,0
0,0,0.7536,32.0,1
1,0,0.068,89.0,1
1,0,0.0,59.0,0
1,0,0.0,67.0,1
1,0,0.0,27.0,1
1,0,0.0,51.0,0
1,1,0.0,87.0,1
1,0,0.0,70.0,1
0,0,0.5898,36.0,0
1,0,0.0,36.0,0
1,0,0.0,23.0,1
1,0,0.0,24.0,0
0,0,1.0,67.0,1
1,0,0.0,31.0,1
1,0,0.1159,41.0,1
0,0,0.0,24.0,1
1,0,0.0,33.0,0
0,0,0.0,36.0,1
0,0,0.0,33.0,1
1,0,0.2211,34.0,1
0,0,0.0,44.0,1
1,0,0.0,46.0,0
1,0,0.0,80.0,1
1,0,0.0,39.0,0
1,0,0.1119999999999999,20.0,0
1,0,0.2742,41.0,1
0,1,0.4003,46.0,0
0,0,0.2818,27.0,1
0,1,0.9512,59.0,1
0,0,0.4659,33.0,0
0,0,0.6452,40.0,0
0,0,0.426,19.0,1
0,0,1.0,75.0,1
0,0,0.0,33.0,1
1,0,0.0,37.0,0
0,0,0.0,41.0,1
1,0,0.0,56.0,0
1,1,0.0,21.0,1
1,0,0.0,60.0,1
1,1,0.0,69.0,1
1,0,0.3553,48.0,1
1,0,0.0,49.0,1
1,0,0.0,52.0,0
1,0,0.0,41.0,1
0,0,0.0,56.0,0
1,0,0.0,66.0,1
1,0,0.0,50.0,0
0,0,0.0,42.0,1
0,0,1.0,18.0,0
0,0,0.0,39.0,1
1,1,0.0,70.0,1
0,0,0.5476,28.0,1
1,0,0.0,53.0,1
1,0,0.0,26.0,1
1,1,0.0,18.0,0
0,0,0.0,39.0,1
1,0,0.0,37.0,0
0,0,0.0,58.0,1
0,0,0.7838,59.0,1
